,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
4157,4157,2.0,0.4268,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(20, 1), (33, 1), (63, 1), (79, 1), (93, 1), (94, 1), (98, 1), (100, 1), (113, 1), (122, 1), (206, 1), (269, 1), (326, 1), (416, 1), (435, 1), (463, 1), (481, 1), (553, 1), (554, 1), (555, 1), (556, 1), (557, 1), (558, 1), (559, 1), (560, 1), (561, 2), (562, 1), (563, 1), (564, 1), (565, 1), (566, 1)]"
4158,4158,1.0,0.7759,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (36, 1), (69, 1), (111, 1), (118, 1), (218, 1), (228, 1), (229, 1), (238, 1), (253, 1), (266, 1), (276, 1), (307, 1), (324, 1), (348, 1), (383, 1), (400, 1), (415, 1), (544, 1), (550, 1), (567, 2), (568, 1), (569, 1), (570, 1), (571, 1), (572, 1), (573, 1), (574, 1), (575, 1), (576, 1), (577, 1)]"
4159,4159,1.0,0.4152,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(17, 1), (63, 1), (69, 1), (75, 1), (79, 1), (122, 1), (182, 1), (197, 1), (238, 1), (304, 1), (351, 1), (440, 1), (487, 1), (572, 1), (578, 1), (579, 1)]"
4160,4160,1.0,0.7862,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(17, 1), (82, 1), (118, 1), (122, 1), (214, 1), (383, 1), (544, 1), (580, 1), (581, 1), (582, 1)]"
4161,4161,0.0,0.9511,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(63, 1), (118, 1), (122, 1), (207, 1), (214, 2), (229, 1), (276, 1), (288, 1), (348, 1), (351, 1), (439, 1), (544, 1), (581, 1), (583, 1), (584, 1)]"
4162,4162,1.0,0.6152,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(4, 1), (20, 1), (37, 1), (69, 1), (207, 1), (229, 1), (326, 1), (415, 1), (419, 1), (501, 1), (585, 1), (586, 1), (587, 1)]"
4163,4163,1.0,0.7558,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(17, 1), (20, 1), (33, 1), (37, 1), (69, 2), (111, 1), (116, 1), (138, 1), (198, 1), (207, 1), (269, 1), (311, 1), (435, 1), (496, 1), (532, 1), (534, 1), (567, 1), (588, 1), (589, 1), (590, 1), (591, 1), (592, 1), (593, 1), (594, 1), (595, 1), (596, 1), (597, 1)]"
4164,4164,1.0,0.7987,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(10, 1), (20, 1), (33, 1), (83, 1), (240, 1), (266, 1), (268, 1), (313, 1), (362, 1), (395, 1), (397, 1), (422, 1), (435, 1), (534, 1), (598, 1), (599, 1), (600, 1), (601, 1), (602, 1), (603, 1)]"
4165,4165,0.0,0.3529,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (69, 1), (111, 1), (251, 1), (268, 1), (435, 1), (494, 1), (604, 1), (605, 1), (606, 1), (607, 1), (608, 1), (609, 1), (610, 1)]"
4166,4166,1.0,0.6268,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(17, 1), (20, 1), (69, 2), (72, 1), (75, 1), (111, 1), (113, 1), (115, 1), (122, 1), (149, 1), (224, 1), (229, 1), (283, 1), (307, 1), (339, 1), (382, 1), (510, 1), (545, 1), (611, 1), (612, 1), (613, 1), (614, 1), (615, 1)]"
4167,4167,2.0,0.9037,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2, 1), (20, 1), (49, 1), (53, 3), (63, 2), (69, 1), (72, 1), (105, 1), (111, 2), (122, 1), (149, 1), (204, 1), (215, 1), (229, 1), (246, 1), (279, 1), (294, 1), (413, 1), (415, 1), (422, 1), (428, 2), (442, 1), (611, 1), (616, 1), (617, 1), (618, 1), (619, 1), (620, 1), (621, 1), (622, 1), (623, 1), (624, 1), (625, 2), (626, 1), (627, 1), (628, 1), (629, 1)]"
4168,4168,0.0,0.7461,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (28, 1), (33, 2), (100, 1), (203, 1), (218, 1), (228, 1), (231, 1), (324, 1), (350, 1), (420, 1), (489, 1), (534, 1), (563, 1), (630, 1), (631, 1), (632, 1), (633, 1), (634, 1)]"
4169,4169,0.0,0.963,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (33, 1), (91, 1), (99, 1), (113, 1), (118, 1), (179, 1), (198, 1), (202, 2), (204, 1), (213, 1), (214, 1), (218, 2), (543, 1), (635, 1), (636, 1), (637, 2)]"
4170,4170,0.0,0.956,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (90, 1), (91, 1), (94, 1), (100, 1), (179, 1), (202, 1), (214, 1), (215, 1), (218, 1), (220, 1), (534, 1), (536, 1), (566, 1), (638, 1), (639, 2), (640, 1)]"
4171,4171,1.0,0.7873,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(1, 1), (20, 1), (49, 1), (111, 1), (509, 1), (641, 1), (642, 1), (643, 1)]"
4172,4172,0.0,0.5902,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (37, 1), (85, 1), (100, 1), (113, 1), (169, 1), (267, 1), (268, 1), (396, 1)]"
4173,4173,2.0,0.8382,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(4, 1), (11, 1), (53, 1), (82, 1), (239, 1), (427, 1), (434, 1), (570, 1), (644, 1), (645, 1), (646, 1)]"
4174,4174,1.0,0.5687,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (199, 1)]"
4175,4175,0.0,0.8045,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(17, 1), (20, 1), (38, 1), (47, 1), (101, 1), (105, 1), (107, 1), (110, 1), (111, 1), (114, 1), (203, 1), (489, 1), (547, 1), (647, 1), (648, 1), (649, 1), (650, 1), (651, 1), (652, 1), (653, 1)]"
4176,4176,0.0,0.9348,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (33, 1), (37, 1), (42, 1), (72, 1), (91, 1), (122, 1), (179, 2), (202, 1), (211, 1), (212, 1), (213, 1), (215, 1), (218, 2), (268, 1), (279, 1), (324, 1), (565, 1), (605, 1), (654, 1), (655, 1), (656, 1), (657, 1), (658, 1), (659, 1), (660, 1)]"
4177,4177,1.0,0.9396,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(119, 1), (279, 1), (412, 2), (427, 1), (661, 1), (662, 1), (663, 1), (664, 1), (665, 1), (666, 1)]"
4178,4178,1.0,0.6643,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1)]"
4179,4179,1.0,0.8211,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(0, 1), (2, 1), (10, 1), (17, 1), (20, 1), (53, 1), (63, 2), (69, 1), (72, 1), (83, 1), (133, 1), (220, 1), (230, 1), (266, 1), (313, 1), (345, 1), (409, 1), (415, 1), (483, 1), (489, 2), (495, 1), (635, 1), (637, 1), (667, 1), (668, 1), (669, 1), (670, 1), (671, 1), (672, 2), (673, 1), (674, 1), (675, 1), (676, 1), (677, 1), (678, 1)]"
4180,4180,0.0,0.9718,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3, 1), (17, 1), (20, 1), (33, 2), (100, 1), (198, 1), (200, 1), (202, 1), (205, 1), (218, 1), (220, 1), (224, 1), (283, 1), (305, 1), (327, 1), (350, 1), (534, 1), (536, 1), (554, 1), (659, 1), (678, 1), (679, 1), (680, 1), (681, 1), (682, 1), (683, 1), (684, 1)]"
4181,4181,0.0,0.9523,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(33, 1), (53, 1), (69, 1), (126, 1), (198, 1), (239, 1), (281, 1), (362, 1), (366, 1), (380, 1), (502, 1), (510, 1), (548, 1), (637, 1), (683, 1), (685, 1), (686, 1), (687, 1)]"
4182,4182,1.0,0.7095,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(502, 1), (688, 1)]"
4183,4183,1.0,0.6462,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3, 1), (17, 1), (20, 1), (33, 1), (69, 1), (82, 1), (111, 1), (116, 1), (163, 1), (178, 1), (212, 1), (214, 1), (224, 1), (241, 1), (267, 1), (269, 1), (422, 1), (534, 1), (598, 1), (630, 1), (659, 1), (689, 1), (690, 1), (691, 1), (692, 1), (693, 1), (694, 1), (695, 1)]"
4184,4184,0.0,0.6163,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(9, 1), (20, 1), (44, 1), (63, 1), (69, 1), (73, 1), (76, 1), (111, 1), (118, 1), (199, 1), (210, 1), (534, 1), (597, 1), (654, 1), (659, 1), (696, 1), (697, 1)]"
4185,4185,2.0,0.4459,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(3, 1), (17, 1), (20, 1), (33, 1), (73, 1), (76, 1), (87, 1), (94, 1), (122, 1), (123, 1), (224, 1), (267, 1), (366, 1), (370, 1), (422, 1), (427, 1), (534, 1), (563, 1), (602, 1), (634, 1), (659, 1), (698, 1), (699, 1), (700, 1), (701, 1), (702, 1), (703, 1)]"
4186,4186,1.0,0.9516,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(17, 1), (20, 1), (74, 1), (139, 1), (231, 1), (415, 1), (440, 1), (585, 1), (667, 1), (668, 1), (672, 1), (674, 1), (677, 1), (704, 1)]"
4187,4187,1.0,0.8644,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2, 1), (20, 1), (49, 1), (69, 1), (111, 1), (226, 1), (279, 1), (410, 1), (415, 1), (503, 1), (618, 1), (645, 1), (705, 1), (706, 1), (707, 1), (708, 1)]"
4188,4188,1.0,0.952,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (63, 1), (111, 2), (113, 1), (161, 1), (169, 1), (218, 1), (224, 1), (238, 1), (659, 1), (709, 1), (710, 1), (711, 1), (712, 1), (713, 1), (714, 1)]"
4189,4189,0.0,0.9267,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(33, 1), (37, 1), (49, 1), (133, 1), (169, 1), (214, 1), (715, 1), (716, 1), (717, 1)]"
4190,4190,0.0,0.968,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (33, 1), (37, 1), (85, 1), (91, 2), (94, 1), (96, 1), (100, 1), (113, 1), (198, 1), (204, 1), (221, 1), (224, 1), (231, 1), (244, 1), (269, 1), (534, 1), (543, 1), (659, 1), (718, 1), (719, 1), (720, 1), (721, 1), (722, 1)]"
4191,4191,1.0,0.8704,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3, 1), (9, 1), (17, 1), (69, 1), (83, 2), (114, 1), (161, 1), (169, 1), (198, 1), (239, 2), (296, 1), (299, 2), (305, 1), (312, 1), (318, 1), (345, 1), (395, 1), (396, 1), (397, 1), (415, 1), (422, 1), (503, 1), (509, 1), (645, 1), (661, 1), (664, 1), (665, 1), (723, 1), (724, 1), (725, 1), (726, 1), (727, 1), (728, 1), (729, 1), (730, 1)]"
4192,4192,1.0,0.683,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2, 1), (4, 1), (17, 1), (106, 1), (113, 1), (122, 1), (210, 1), (214, 1), (229, 1), (231, 1), (288, 2), (403, 1), (415, 1), (455, 1), (544, 1), (624, 1), (731, 1), (732, 1), (733, 1), (734, 1), (735, 1), (736, 1), (737, 1), (738, 1)]"
4193,4193,1.0,0.9509,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(17, 1), (20, 1), (49, 1), (82, 1), (198, 1), (218, 1), (224, 1), (239, 1), (422, 1), (659, 1), (739, 1), (740, 1), (741, 1), (742, 1), (743, 1)]"
4194,4194,1.0,0.5035,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(33, 1), (42, 1), (87, 1), (89, 1), (106, 1), (111, 1), (122, 1), (187, 1), (205, 1), (206, 1), (324, 1), (431, 1), (433, 1), (479, 1), (548, 1), (554, 1), (644, 1), (728, 1), (744, 1), (745, 1), (746, 1), (747, 1), (748, 1), (749, 1)]"
4195,4195,2.0,0.7106,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(11, 1), (427, 1), (742, 1)]"
4196,4196,1.0,0.6643,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1)]"
4197,4197,1.0,0.6119,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2, 1), (3, 1), (9, 1), (17, 1), (60, 1), (63, 1), (67, 1), (79, 1), (94, 1), (105, 1), (111, 1), (221, 1), (228, 1), (229, 1), (266, 1), (275, 2), (288, 1), (291, 1), (400, 1), (410, 1), (422, 1), (571, 1), (602, 1), (684, 1), (750, 1), (751, 1), (752, 1), (753, 1), (754, 1), (755, 1), (756, 1), (757, 1), (758, 1), (759, 1), (760, 1), (761, 1), (762, 1), (763, 1)]"
4198,4198,1.0,0.9779,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2, 1), (9, 1), (49, 1), (69, 1), (111, 2), (114, 1), (132, 2), (157, 1), (160, 1), (198, 1), (218, 1), (226, 1), (279, 1), (291, 1), (392, 1), (410, 1), (415, 1), (440, 1), (464, 1), (481, 1), (483, 1), (688, 1), (708, 2), (764, 1), (765, 1), (766, 1), (767, 1), (768, 2), (769, 1), (770, 1), (771, 1), (772, 2)]"
4199,4199,0.0,0.4308,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(9, 1), (23, 1), (49, 1), (69, 2), (82, 1), (114, 1), (117, 1), (122, 1), (157, 1), (226, 1), (231, 1), (279, 1), (312, 1), (324, 1), (364, 1), (400, 1), (415, 1), (440, 1), (494, 1), (584, 1), (608, 1), (620, 1), (657, 1), (688, 1), (690, 1), (704, 1), (708, 1), (711, 2), (773, 1), (774, 1), (775, 1), (776, 1), (777, 1), (778, 1), (779, 1), (780, 1), (781, 1), (782, 1)]"
4200,4200,1.0,0.9021,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(9, 1), (17, 1), (19, 1), (49, 1), (69, 1), (114, 1), (214, 1), (226, 1), (313, 1), (395, 1), (400, 1), (415, 1), (440, 1), (584, 1), (705, 1), (706, 1), (708, 1), (711, 1), (774, 1), (783, 1), (784, 1), (785, 1), (786, 1), (787, 1), (788, 1)]"
4201,4201,1.0,0.5712,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2, 1), (49, 1), (69, 1), (79, 1), (82, 1), (111, 1), (114, 1), (122, 1), (218, 1), (226, 2), (229, 1), (279, 1), (283, 1), (324, 1), (415, 1), (440, 1), (489, 1), (584, 1), (688, 1), (711, 1), (789, 1), (790, 1), (791, 1)]"
4202,4202,1.0,0.5658,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(20, 1), (38, 1), (49, 1), (72, 1), (82, 1), (111, 2), (114, 1), (122, 1), (239, 1), (279, 1), (284, 1), (312, 1), (326, 1), (347, 1), (635, 1), (688, 1), (706, 1), (780, 1), (792, 1)]"
4203,4203,2.0,0.7759,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2, 1), (9, 1), (38, 1), (106, 1), (116, 1), (122, 1), (210, 1), (211, 1), (214, 1), (218, 1), (224, 1), (275, 2), (351, 1), (571, 1), (584, 1), (711, 1), (753, 1), (755, 1), (775, 1), (793, 1), (794, 1), (795, 1), (796, 1)]"
4204,4204,0.0,0.8051,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (49, 1), (239, 1), (268, 1), (357, 1), (534, 1), (618, 1), (659, 1), (717, 1), (797, 1), (798, 1)]"
4205,4205,0.0,0.9231,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3, 1), (17, 1), (83, 1), (113, 1), (255, 1), (584, 1), (711, 1), (799, 1), (800, 1), (801, 1), (802, 1), (803, 2), (804, 1)]"
4206,4206,0.0,0.7301,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(3, 1), (4, 1), (9, 1), (17, 1), (83, 1), (96, 1), (102, 1), (114, 1), (117, 1), (231, 1), (267, 1), (283, 1), (288, 1), (385, 1), (422, 1), (503, 1), (645, 1), (661, 1), (684, 1), (707, 1), (805, 1)]"
4207,4207,1.0,0.5107,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(9, 1), (17, 1), (63, 1), (111, 2), (114, 1), (157, 1), (161, 1), (269, 1), (339, 1), (385, 1), (415, 1), (422, 1), (492, 1), (584, 1), (645, 1), (711, 1), (724, 1), (780, 1), (806, 1), (807, 1), (808, 1)]"
4208,4208,0.0,0.9547,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2, 1), (9, 1), (17, 1), (28, 1), (49, 1), (61, 1), (69, 2), (75, 1), (76, 1), (111, 1), (114, 1), (116, 1), (161, 2), (182, 1), (197, 1), (198, 1), (218, 1), (231, 1), (239, 2), (269, 1), (279, 1), (284, 2), (312, 2), (318, 1), (336, 1), (339, 1), (356, 1), (394, 1), (415, 1), (492, 1), (509, 1), (573, 1), (584, 1), (596, 1), (645, 1), (657, 1), (659, 1), (661, 1), (711, 1), (726, 1), (806, 1), (808, 1), (809, 1), (810, 1), (811, 1), (812, 1), (813, 1), (814, 1), (815, 1), (816, 1), (817, 1), (818, 1), (819, 1), (820, 1), (821, 1), (822, 1), (823, 1), (824, 1), (825, 1), (826, 1), (827, 1), (828, 1)]"
4209,4209,2.0,0.6255,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(2, 1), (3, 1), (9, 2), (17, 1), (114, 1), (229, 1), (279, 1), (304, 1), (400, 1), (584, 1), (645, 1), (661, 1), (711, 1), (808, 1), (829, 1), (830, 1)]"
4210,4210,2.0,0.5644,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(69, 1), (83, 1), (105, 1), (114, 1), (267, 1), (284, 1), (415, 1), (618, 1), (645, 1), (815, 1), (818, 1), (831, 1), (832, 1), (833, 1), (834, 1), (835, 1)]"
4211,4211,0.0,0.5452,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2, 1), (9, 1), (16, 1), (29, 1), (69, 1), (106, 1), (111, 1), (114, 1), (136, 1), (152, 1), (161, 1), (269, 1), (283, 1), (326, 1), (385, 1), (400, 1), (415, 1), (422, 1), (509, 1), (567, 1), (584, 1), (635, 1), (645, 1), (711, 1), (765, 1), (792, 1), (806, 1), (808, 1), (812, 1), (814, 1), (829, 1), (836, 1), (837, 1), (838, 1), (839, 1), (840, 1)]"
4212,4212,1.0,0.9312,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3, 1), (17, 1), (20, 1), (98, 1), (111, 1), (169, 1), (218, 1), (365, 1), (499, 1), (714, 1), (841, 1), (842, 1), (843, 1), (844, 1)]"
4213,4213,0.0,0.5904,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(17, 1), (69, 1), (114, 1), (214, 1), (349, 1), (641, 1), (794, 1), (808, 1)]"
4214,4214,2.0,0.5876,"link, bio, full, rampage, watch, race, team, bike, dtswiss, day","[(9, 1), (17, 1), (83, 1), (122, 1), (224, 1), (304, 1), (341, 1), (584, 1), (659, 1), (711, 1), (758, 1), (808, 1), (844, 1), (845, 1), (846, 1)]"
4215,4215,0.0,0.9716,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(17, 1), (114, 1), (157, 1), (206, 1), (225, 1), (324, 1), (351, 1), (386, 1), (440, 1), (495, 1), (538, 2), (567, 1), (605, 1), (847, 1), (848, 1), (849, 1), (850, 1), (851, 1), (852, 1), (853, 1), (854, 1), (855, 1), (856, 2), (857, 1), (858, 1), (859, 1)]"
4216,4216,0.0,0.778,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(17, 2), (20, 1), (49, 1), (69, 1), (111, 1), (114, 1), (198, 1), (214, 1), (218, 2), (239, 1), (279, 1), (312, 1), (326, 1), (394, 1), (603, 1), (635, 1), (648, 1), (792, 1), (860, 1)]"
4217,4217,0.0,0.6918,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(20, 1), (33, 1), (37, 1), (241, 1), (286, 1), (387, 1), (554, 1), (861, 1), (862, 1), (863, 1)]"
4218,4218,0.0,0.4854,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(2, 1), (9, 1), (10, 1), (17, 1), (20, 1), (69, 1), (111, 1), (113, 1), (114, 1), (118, 1), (148, 1), (206, 1), (207, 1), (214, 1), (229, 1), (231, 1), (255, 1), (305, 2), (318, 1), (351, 1), (472, 1), (545, 1), (584, 1), (625, 1), (648, 1), (657, 1), (711, 1), (849, 1), (864, 1), (865, 1), (866, 1), (867, 1), (868, 1), (869, 1), (870, 1), (871, 1), (872, 1)]"
4219,4219,1.0,0.9544,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(3, 1), (17, 1), (20, 1), (111, 1), (122, 1), (283, 1), (305, 1), (382, 1), (443, 1), (603, 1), (613, 1), (615, 1), (625, 1), (823, 1), (844, 1), (873, 1), (874, 1), (875, 1), (876, 1)]"
4220,4220,1.0,0.8969,"yeticycle, ridedriven, racebre, ride, trail, shock, rideshimano, bike, chriskingbuzz, photo","[(2, 1), (17, 1), (20, 1), (33, 1), (100, 1), (169, 1), (266, 1), (268, 1), (269, 1), (533, 1), (534, 1), (601, 1), (877, 1), (878, 1), (879, 1), (880, 1), (881, 1)]"
4221,4221,0.0,0.9799,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(17, 1), (20, 1), (55, 1), (66, 1), (69, 2), (122, 1), (139, 2), (169, 1), (332, 1), (406, 1), (534, 1), (565, 1), (609, 1), (659, 1), (683, 1), (696, 1), (708, 1), (747, 1), (792, 1), (797, 1), (882, 1), (883, 1), (884, 1), (885, 1), (886, 1), (887, 1), (888, 1), (889, 1), (890, 1), (891, 1), (892, 1), (893, 1), (894, 1), (895, 1), (896, 1), (897, 1)]"
4222,4222,0.0,0.9802,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(1, 1), (2, 1), (10, 1), (17, 2), (33, 1), (63, 1), (87, 1), (99, 1), (105, 1), (122, 1), (169, 2), (202, 1), (206, 1), (224, 1), (226, 1), (313, 1), (397, 1), (422, 2), (534, 1), (584, 1), (659, 1), (675, 1), (695, 1), (711, 1), (717, 1), (797, 2), (844, 1), (891, 1), (898, 1), (899, 1), (900, 1), (901, 1), (902, 1), (903, 1), (904, 1), (905, 1), (906, 1), (907, 1), (908, 1), (909, 1), (910, 1), (911, 2), (912, 1)]"
4223,4223,0.0,0.8446,"richie_rude, first, stage, race, morethanmyth, day, second, year, raceface, team","[(47, 1), (412, 1), (534, 1), (600, 1), (659, 1), (717, 1), (797, 1)]"
